x,y,z,timestamp
-6.6786256,3.0550013,6.4260373,2018-12-25 16:40:06.801
-6.7025676,3.0693667,6.4308257,2018-12-25 16:40:06.972
-6.6882024,3.0933087,6.4404025,2018-12-25 16:40:07.123
-6.673837,2.992752,6.4068837,2018-12-25 16:40:07.283
-6.731298,2.9161377,6.555324,2018-12-25 16:40:07.444
-6.6882024,3.1124623,6.397307,2018-12-25 16:40:07.606
-6.6786256,3.107674,6.4164605,2018-12-25 16:40:07.765
-6.63553,2.992752,6.3542113,2018-12-25 16:40:07.927
-6.7360864,2.906561,6.4499793,2018-12-25 16:40:08.086
-6.649895,3.145981,6.373365,2018-12-25 16:40:08.247
-6.6642604,3.0071173,6.3829417,2018-12-25 16:40:08.409
-6.554127,3.0885203,6.2105594,2018-12-25 16:40:08.569
-6.6882024,2.9113493,6.291962,2018-12-25 16:40:08.729
-6.7025676,3.0454245,6.4739213,2018-12-25 16:40:08.89
-6.7648168,3.016694,6.5218053,2018-12-25 16:40:09.05
-6.716933,3.0262709,6.4739213,2018-12-25 16:40:09.211
-6.673837,3.1507695,6.411672,2018-12-25 16:40:09.372
-6.721721,3.0885203,6.4499793,2018-12-25 16:40:09.532
-6.7121444,3.3806129,6.4308257,2018-12-25 16:40:09.694
-6.6642604,3.1268275,6.4404025,2018-12-25 16:40:09.855
-6.6642604,3.1316159,6.4260373,2018-12-25 16:40:10.016
-6.6163764,2.9257145,6.3350577,2018-12-25 16:40:10.175
-6.645107,3.083732,6.3685765,2018-12-25 16:40:10.336
-6.6546836,3.0885203,6.445191,2018-12-25 16:40:10.496
-6.707356,3.1124623,6.4547677,2018-12-25 16:40:10.657
-6.645107,3.4811692,6.421249,2018-12-25 16:40:10.819
-6.673837,3.107674,6.459556,2018-12-25 16:40:10.979
-6.669049,3.0933087,6.411672,2018-12-25 16:40:11.139
-6.6882024,3.0789435,6.4164605,2018-12-25 16:40:11.3
-6.7265096,2.9257145,6.4978633,2018-12-25 16:40:11.461
-6.697779,3.0550013,6.4164605,2018-12-25 16:40:11.621
-6.692991,3.0885203,6.4739213,2018-12-25 16:40:11.784
-6.6546836,3.466804,6.349423,2018-12-25 16:40:11.944
-6.683414,3.1364043,6.4499793,2018-12-25 16:40:12.103
-6.721721,3.064578,6.4643445,2018-12-25 16:40:12.264
-6.6882024,2.9352913,6.4260373,2018-12-25 16:40:12.425
-6.645107,3.083732,6.4068837,2018-12-25 16:40:12.585
-6.673837,3.1316159,6.3829417,2018-12-25 16:40:12.746
-6.6642604,3.098097,6.4164605,2018-12-25 16:40:12.908
-6.721721,3.016694,6.517017,2018-12-25 16:40:13.068
-6.669049,3.0933087,6.3781533,2018-12-25 16:40:13.228
-6.6882024,3.0597897,6.4308257,2018-12-25 16:40:13.389
-6.625953,3.2273839,6.339846,2018-12-25 16:40:13.55
-6.6307416,3.1364043,6.4260373,2018-12-25 16:40:13.711
