timestamp,x,y,z,label
2018-10-21 18:46:17.649,11.751939,-29.095535,4.3167458,running
2018-10-21 18:46:17.809,-13.763068,-10.144233,3.7325604,running
2018-10-21 18:46:17.967,19.600132,-35.478477,3.6655228,running
2018-10-21 18:46:18.127,14.672865,2.0602105,2.147599,running
2018-10-21 18:46:18.295,9.668983,2.6252422,-0.90141696,running
2018-10-21 18:46:18.447,7.5189905,-24.99786,1.6352397,running
2018-10-21 18:46:18.61,-14.213179,-6.4619503,3.9576154,running
2018-10-21 18:46:18.768,29.44509,-38.930916,5.935226,running
2018-10-21 18:46:18.929,16.645687,7.0688806,1.7262194,running
2018-10-21 18:46:19.089,30.886398,-3.9863458,-2.0362685,running
2018-10-21 18:46:19.251,-0.89184016,-18.203115,9.344569,running
2018-10-21 18:46:19.409,-4.4927197,-11.532869,-1.8543092,running
2018-10-21 18:46:19.57,21.52507,-12.887988,4.522647,running
2018-10-21 18:46:19.73,7.2699933,22.333113,0.7781156,running
2018-10-21 18:46:19.89,39.225403,-27.28552,3.2920272,running
2018-10-21 18:46:20.052,-3.1854854,-13.974956,7.1514807,running
2018-10-21 18:46:20.21,-1.6196774,-13.84088,0.32800564,running
2018-10-21 18:46:20.373,16.794128,-11.494562,4.9679685,running
2018-10-21 18:46:20.533,7.4088573,14.528016,-1.3227965,running
2018-10-21 18:46:20.692,31.00611,-39.225403,5.0062757,running
2018-10-21 18:46:20.853,-16.03756,-6.0166287,6.4523735,running
2018-10-21 18:46:21.016,14.6680765,-36.349968,-1.9021933,running
2018-10-21 18:46:21.173,10.856507,-4.8099513,3.0142999,running
2018-10-21 18:46:21.333,3.2668881,6.432023,1.7788919,running
2018-10-21 18:46:21.494,9.396045,-23.307554,6.615179,running
2018-10-21 18:46:21.655,-11.024101,-5.2361193,3.4691982,running
2018-10-21 18:46:21.818,20.562601,-39.225403,-2.8933928,running
2018-10-21 18:46:21.973,12.125435,-3.0238767,2.516306,running
2018-10-21 18:46:22.14,6.293159,6.1112,1.9081788,running
2018-10-21 18:46:22.294,-0.2741361,-13.323732,1.1180922,running
2018-10-21 18:46:22.456,-10.119094,-9.416395,-0.7146692,running
2018-10-21 18:46:22.614,23.133974,-16.354792,2.0374656,running
2018-10-21 18:46:22.777,5.5509567,11.062409,-1.7202339,running
2018-10-21 18:46:22.938,26.404453,-24.064121,5.7245364,running
