date,time,x,y,z,label
2018-10-05,19:51:11.512,10.619482,-4.5441947,0.5674258000000001,walking
2018-10-05,19:51:11.673,6.7360864000000005,-4.999093,1.7932571,walking
2018-10-05,19:51:11.833,9.408015,-4.285621,2.4636335,walking
2018-10-05,19:51:11.994,10.605117,-3.2369606,1.8267759,walking
2018-10-05,19:51:12.154,6.678625599999998,-1.8626889,1.2282255,walking
2018-10-05,19:51:12.317,9.494206,-3.4237084,0.6727706999999999,walking
2018-10-05,19:51:12.476,11.548432,-3.821146,1.6112977,walking
2018-10-05,19:51:12.638,9.063251,-4.965574299999999,1.553837,walking
2018-10-05,19:51:12.8,9.398438,-5.583278,2.1811178,walking
2018-10-05,19:51:12.959,12.099098,-4.453215,1.5777789,walking
2018-10-05,19:51:13.117,9.838972,-2.825158,1.0989386,walking
2018-10-05,19:51:13.285,6.348225599999999,-1.8339585,1.0989386,walking
2018-10-05,19:51:13.44,9.163807,-3.8163576,2.5019407000000005,walking
2018-10-05,19:51:13.612,10.08318,-5.5018754,1.6831238000000002,walking
2018-10-05,19:51:13.764,7.717708999999998,-4.841076,1.2090719,walking
2018-10-05,19:51:13.922,14.541184,-6.7612257,1.5011643999999995,walking
2018-10-05,19:51:14.081,12.443863,-3.8786068,1.3958195,walking
2018-10-05,19:51:14.241,10.437522,-2.705448,0.37110126,walking
2018-10-05,19:51:14.401,6.697779,-2.0350714,1.4628572,walking
2018-10-05,19:52:34.239,3.9959226,-1.5059528,4.9679685,walking_up
2018-10-05,19:52:34.4,18.504786,-7.750031,-0.36870706,walking_up
2018-10-05,19:52:34.562,11.6430025,-6.1123967000000015,0.78410107,walking_up
2018-10-05,19:52:34.721,6.591237,-5.954379599999998,1.0809821000000002,walking_up
2018-10-05,19:52:34.881,9.842564,-5.978321599999999,1.009156,walking_up
2018-10-05,19:52:35.042,10.828975,-4.058171700000001,0.22385786,walking_up
2018-10-05,19:52:35.202,9.25359,-2.5689783,-0.5410896,walking_up
2018-10-05,19:52:35.363,9.076419,-2.9855695,-0.1388637,walking_up
2018-10-05,19:52:35.524,12.710816,-3.3542767,2.0757728,walking_up
2018-10-05,19:52:35.683,8.736442,-3.4213142,2.9233203,walking_up
2018-10-05,19:52:35.843,8.094796,-3.722983600000001,3.2249897,walking_up
2018-10-05,19:52:36.006,9.497798,-4.4603977,2.0949266,walking_up
2018-10-05,19:52:36.166,10.263943,-4.8099513,0.5255273,walking_up
2018-10-05,19:52:36.325,10.54167,-3.4261026,0.22864626,walking_up
2018-10-05,19:52:36.485,7.0940194000000005,-2.4157495,0.017956512,walking_up
2018-10-05,19:52:36.649,9.603143,-3.1435869,1.2054806,walking_up
2018-10-05,19:52:36.808,14.717158,-3.4979286,2.099715,walking_up
2018-10-05,19:52:36.967,10.575189,0.034715924,3.0190883,walking_up
2018-10-05,19:52:37.129,8.147469000000001,-2.5354595,2.3343468,walking_up
2018-10-05,19:52:37.287,6.9599442,-3.1962593,2.1763294,walking_up
2018-10-05,19:52:37.448,8.956709,-2.2577322,2.9424740000000003,walking_up
2018-10-05,19:52:37.611,16.977283,-4.570531,1.8986019,walking_up
2018-10-05,19:52:37.769,13.007698,-4.9775453,0.60214174,walking_up
2018-10-05,19:52:37.93,8.511387,-2.7700913,0.8415619000000001,walking_up
2018-10-05,19:52:38.09,5.5282116,-2.4971523,0.5351041,walking_up
2018-10-05,19:52:38.253,9.8042555,-3.4739866000000004,1.6687586,walking_up
2018-10-05,19:52:38.411,15.684415,-4.5513773,2.0853498,walking_up
2018-10-05,19:52:38.572,9.0476885,-2.4349031,1.673547,walking_up
2018-10-05,19:52:38.732,5.8681884,-2.2864625,0.81761986,walking_up
2018-10-05,19:52:38.894,8.401254,-3.0669725,2.7269957,walking_up
2018-10-05,19:52:39.053,8.822633,-2.7126305,3.2249897,walking_up
2018-10-05,19:52:39.217,12.8927765,-5.41329,2.1188686000000003,walking_up
2018-10-05,19:52:39.377,12.140997,-3.0478187,1.2006921999999998,walking_up
2018-10-05,19:52:39.543,6.6870055,-2.813187,0.7314286,walking_up
2018-10-05,19:52:39.698,5.422867,-2.6599581000000003,0.45848963,walking_up
2018-10-05,19:52:39.857,11.484985,-4.1012673,1.9560628,walking_up
2018-10-05,19:52:40.018,18.772936,-4.699818,2.3630772,walking_up
